customer_id,company_size,vertical,onboard_channel,region,account_manager,credit_limit_gbp,payment_terms_days,years_in_business,is_vip
17272,Medium,Gift Shop,Direct Sales,UK,Emily Hartley,1500,30,10,0
17274,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,6,0
17277,Medium,Gift Shop,Direct Sales,UK,Oliver Walsh,2250,60,9,0
17278,Small,Gift Shop,Referral,UK,Self-Serve,250,30,9,0
17279,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,1,0
17282,Medium,Gift Shop,Trade Show,UK,Priya Kapoor,2000,30,16,0
17284,Medium,Market Trader,Direct Sales,UK,Emily Hartley,750,30,14,0
17286,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,6,0
17287,Medium,Florist,Online Enquiry,UK,James Thornton,3250,60,1,0
17288,Medium,Other,Online Enquiry,UK,Priya Kapoor,1250,60,16,0
17289,Medium,Online Retailer,Cold Outreach,UK,Oliver Walsh,1500,30,5,0
17290,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,3,0
17291,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,4,0
17293,Medium,Market Trader,Trade Show,UK,James Thornton,1500,60,12,0
17295,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,7,0
17297,Small,Gift Shop,Trade Show,UK,Self-Serve,500,30,8,0
17298,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,7,0
17299,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,6,0
17301,Small,Market Trader,Referral,UK,Self-Serve,250,30,6,0
17302,Medium,Gift Shop,Referral,UK,Emily Hartley,1750,60,5,0
17303,Small,Online Retailer,Direct Sales,UK,Self-Serve,500,30,3,0
17306,Large,Gift Shop,Trade Show,UK,Priya Kapoor,10000,90,25,1
17309,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,8,0
17311,Medium,Market Trader,Direct Sales,UK,James Thornton,2750,60,14,0
17312,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,3,0
17313,Medium,Gift Shop,Direct Sales,UK,Oliver Walsh,1500,30,15,0
17314,Medium,Gift Shop,Online Enquiry,UK,Emily Hartley,1500,90,4,0
17315,Large,Market Trader,Trade Show,UK,Mohammed Al-Rashid,17750,90,27,1
17317,Medium,Market Trader,Direct Sales,UK,James Thornton,1500,60,9,0
17320,Medium,Online Retailer,Trade Show,UK,Emily Hartley,3250,30,18,0
17321,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,1,0
17323,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,10,0
17324,Medium,Homeware Retail,Cold Outreach,UK,Priya Kapoor,1250,30,8,0
17325,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,4,0
17329,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,6,0
17330,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,3,0
17331,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,5,0
17333,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,3,0
17334,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,3,0
17337,Medium,Gift Shop,Referral,UK,Oliver Walsh,2750,60,12,0
17338,Large,Gift Shop,Online Enquiry,UK,Emily Hartley,11500,60,11,1
17339,Small,Florist,Referral,UK,Self-Serve,500,30,3,0
17340,Large,Homeware Retail,Trade Show,UK,Sarah Bennett,10000,90,7,1
17341,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,3,0
17343,Small,Market Trader,Referral,UK,Self-Serve,500,30,9,0
17344,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,2,0
17345,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,60,3,0
17346,Medium,Homeware Retail,Referral,UK,Sarah Bennett,2750,30,11,0
17347,Small,Online Retailer,Cold Outreach,UK,Self-Serve,750,30,4,0
17348,Medium,Other,Direct Sales,UK,Priya Kapoor,2250,60,21,0
17349,Small,Market Trader,Cold Outreach,UK,Self-Serve,500,30,5,0
17350,Medium,Homeware Retail,Referral,UK,Emily Hartley,1750,60,12,0
17351,Small,Market Trader,Referral,UK,Self-Serve,250,90,8,0
17353,Medium,Gift Shop,Trade Show,UK,James Thornton,2250,90,15,0
17354,Medium,Gift Shop,Direct Sales,UK,Priya Kapoor,2250,30,11,0
17356,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,5,0
17357,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,90,11,0
17358,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,5,0
17359,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,4,0
17360,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,3,0
17361,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,1,0
17362,Small,Online Retailer,Direct Sales,UK,Self-Serve,500,30,7,0
17364,Large,Gift Shop,Online Enquiry,UK,Sarah Bennett,10000,90,1,1
17365,Large,Gift Shop,Direct Sales,UK,James Thornton,10000,30,18,1
17367,Small,Online Retailer,Trade Show,UK,Self-Serve,250,30,4,0
17368,Medium,Homeware Retail,Cold Outreach,UK,Emily Hartley,1750,30,21,0
17370,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,1,0
17371,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,2,0
17372,Medium,Gift Shop,Referral,UK,Priya Kapoor,2750,30,9,0
17373,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,4,0
17374,Small,Gift Shop,Referral,UK,Self-Serve,750,60,3,0
17375,Small,Gift Shop,Trade Show,UK,Self-Serve,750,30,5,0
17376,Small,Department Store,Cold Outreach,UK,Self-Serve,500,60,1,0
17377,Large,Gift Shop,Direct Sales,UK,James Thornton,10000,60,21,1
17379,Small,Online Retailer,Referral,UK,Self-Serve,500,30,1,0
17381,Large,Homeware Retail,Trade Show,UK,Mohammed Al-Rashid,12250,60,18,1
17382,Small,Gift Shop,Referral,UK,Self-Serve,250,30,3,0
17383,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,8,0
17384,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,10,0
17385,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,4,0
17386,Medium,Department Store,Direct Sales,UK,Emily Hartley,1000,30,17,0
17387,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,4,0
17388,Medium,Market Trader,Direct Sales,UK,Sarah Bennett,1750,30,5,0
17389,Large,Gift Shop,Referral,UK,James Thornton,10000,30,32,1
17391,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,7,0
17392,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,30,5,0
17394,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,7,0
17396,Large,Homeware Retail,Direct Sales,UK,Priya Kapoor,13750,60,20,1
17397,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,5,0
17398,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,30,1,0
17400,Medium,Market Trader,Online Enquiry,UK,Sarah Bennett,1500,60,9,0
17402,Medium,Online Retailer,Referral,UK,Priya Kapoor,2000,60,13,0
17403,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,60,5,0
17404,Large,Gift Shop,Direct Sales,Western Europe,Emily Hartley,10000,30,25,1
17405,Medium,Homeware Retail,Trade Show,UK,Mohammed Al-Rashid,2000,90,12,0
17406,Medium,Gift Shop,Trade Show,UK,Sarah Bennett,1750,30,6,0
17408,Small,Other,Cold Outreach,UK,Self-Serve,250,90,1,0
17409,Small,Online Retailer,Trade Show,UK,Self-Serve,250,30,5,0
17410,Medium,Florist,Direct Sales,UK,Emily Hartley,2750,30,7,0
17411,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,6,0
17412,Medium,Online Retailer,Direct Sales,UK,Sarah Bennett,3000,30,6,0
17414,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,60,3,0
17415,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,8,0
17416,Large,Market Trader,Trade Show,UK,Emily Hartley,12250,90,19,1
17418,Small,Other,Trade Show,UK,Self-Serve,250,30,3,0
17419,Large,Florist,Online Enquiry,UK,James Thornton,10000,60,18,1
17420,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,9,0
17422,Medium,Gift Shop,Trade Show,UK,Emily Hartley,1000,90,11,0
17423,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,7,0
17425,Small,Other,Trade Show,UK,Self-Serve,750,30,3,0
17426,Large,Gift Shop,Referral,UK,Priya Kapoor,10000,60,26,1
17427,Small,Department Store,Direct Sales,UK,Self-Serve,500,30,12,0
17428,Large,Department Store,Trade Show,UK,Emily Hartley,10000,90,12,1
17429,Small,Online Retailer,Direct Sales,UK,Self-Serve,250,30,1,0
17430,Small,Other,Cold Outreach,UK,Self-Serve,250,30,6,0
17431,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,8,0
17432,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,5,0
17433,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,2,0
17434,Medium,Homeware Retail,Direct Sales,UK,Emily Hartley,1500,30,9,0
17436,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,7,0
17438,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,4,0
17440,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,7,0
17442,Medium,Florist,Online Enquiry,UK,Sarah Bennett,750,30,16,0
17443,Small,Gift Shop,Online Enquiry,Rest of World,Self-Serve,250,90,6,0
17444,Medium,Homeware Retail,Cold Outreach,Rest of World,Priya Kapoor,2750,90,10,0
17446,Small,Florist,Direct Sales,UK,Self-Serve,250,30,7,0
17447,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,2,0
17449,Medium,Gift Shop,Trade Show,UK,James Thornton,1750,60,5,0
17450,Large,Gift Shop,Direct Sales,UK,Priya Kapoor,10000,60,16,1
17451,Medium,Online Retailer,Direct Sales,UK,Oliver Walsh,3000,30,8,0
17453,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,3,0
17454,Small,Other,Online Enquiry,UK,Self-Serve,500,30,10,0
17455,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,12,0
17456,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,60,4,0
17457,Medium,Gift Shop,Online Enquiry,UK,Oliver Walsh,3750,30,10,0
17458,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,4,0
17459,Small,Online Retailer,Cold Outreach,UK,Self-Serve,750,30,8,0
17460,Small,Department Store,Online Enquiry,UK,Self-Serve,500,30,9,0
17461,Small,Department Store,Referral,UK,Self-Serve,250,30,1,0
17462,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,30,6,0
17463,Medium,Florist,Direct Sales,UK,Oliver Walsh,500,60,3,0
17464,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,10,0
17466,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,6,0
17468,Small,Gift Shop,Direct Sales,UK,Self-Serve,500,30,3,0
17469,Medium,Gift Shop,Trade Show,UK,Oliver Walsh,1000,90,9,0
17470,Medium,Gift Shop,Trade Show,UK,Emily Hartley,2250,60,9,0
17472,Small,Online Retailer,Referral,UK,Self-Serve,250,30,7,0
17475,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,8,0
17480,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,2,0
17481,Medium,Florist,Online Enquiry,UK,Oliver Walsh,1750,60,19,0
17483,Small,Florist,Trade Show,UK,Self-Serve,250,30,10,0
17486,Small,Florist,Cold Outreach,UK,Self-Serve,1000,30,2,0
17489,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,5,0
17490,Medium,Department Store,Direct Sales,UK,Sarah Bennett,250,30,19,0
17491,Medium,Gift Shop,Online Enquiry,UK,James Thornton,1250,90,16,0
17492,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,4,0
17495,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,7,0
17496,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,60,14,0
17498,Small,Homeware Retail,Trade Show,UK,Self-Serve,500,30,5,0
17499,Small,Market Trader,Direct Sales,UK,Self-Serve,250,30,3,0
17500,Medium,Gift Shop,Direct Sales,UK,Emily Hartley,1750,60,11,0
17501,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,6,0
17502,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,3,0
17503,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,6,0
17504,Medium,Homeware Retail,Direct Sales,UK,Priya Kapoor,2250,60,4,0
17505,Medium,Homeware Retail,Trade Show,UK,Oliver Walsh,2250,90,7,0
17506,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,7,0
17507,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,1,0
17508,Small,Gift Shop,Direct Sales,Western Europe,Self-Serve,500,30,8,0
17509,Large,Gift Shop,Direct Sales,UK,James Thornton,11000,90,2,1
17510,Small,Online Retailer,Referral,UK,Self-Serve,500,30,1,0
17511,Large,Florist,Online Enquiry,UK,Oliver Walsh,10000,90,14,1
17512,Medium,Homeware Retail,Direct Sales,UK,Emily Hartley,1250,30,11,0
17513,Small,Department Store,Online Enquiry,UK,Self-Serve,250,60,9,0
17514,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,5,0
17515,Small,Florist,Referral,UK,Self-Serve,250,30,4,0
17516,Small,Market Trader,Online Enquiry,UK,Self-Serve,500,30,7,0
17517,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,2,0
17519,Medium,Online Retailer,Online Enquiry,UK,Mohammed Al-Rashid,2750,30,11,0
17520,Small,Florist,Online Enquiry,UK,Self-Serve,250,30,1,0
17521,Small,Homeware Retail,Direct Sales,UK,Self-Serve,250,30,5,0
17522,Medium,Homeware Retail,Online Enquiry,UK,Priya Kapoor,2750,60,9,0
17523,Small,Gift Shop,Online Enquiry,UK,Self-Serve,750,30,3,0
17524,Small,Market Trader,Referral,UK,Self-Serve,250,30,5,0
17525,Small,Market Trader,Direct Sales,UK,Self-Serve,500,30,5,0
17526,Medium,Gift Shop,Online Enquiry,UK,Sarah Bennett,2000,30,16,0
17527,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,60,1,0
17528,Medium,Homeware Retail,Trade Show,UK,Priya Kapoor,1750,60,10,0
17530,Medium,Gift Shop,Trade Show,UK,Emily Hartley,3000,60,6,0
17531,Small,Other,Cold Outreach,UK,Self-Serve,250,30,8,0
17534,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,90,7,0
17535,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,60,7,0
17536,Small,Online Retailer,Cold Outreach,UK,Self-Serve,500,30,3,0
17537,Small,Department Store,Referral,UK,Self-Serve,750,30,8,0
17538,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,1,0
17540,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,1,0
17542,Small,Online Retailer,Referral,UK,Self-Serve,750,30,1,0
17545,Small,Gift Shop,Trade Show,UK,Self-Serve,250,30,5,0
17548,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,7,0
17549,Small,Online Retailer,Cold Outreach,UK,Self-Serve,750,30,1,0
17550,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,30,9,0
17551,Small,Florist,Online Enquiry,UK,Self-Serve,500,30,5,0
17552,Small,Market Trader,Direct Sales,UK,Self-Serve,250,30,1,0
17553,Medium,Other,Online Enquiry,UK,Oliver Walsh,750,60,11,0
17554,Medium,Gift Shop,Online Enquiry,UK,Emily Hartley,2000,30,15,0
17555,Small,Other,Online Enquiry,UK,Self-Serve,250,30,7,0
17556,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,60,8,0
17557,Small,Homeware Retail,Trade Show,UK,Self-Serve,250,30,1,0
17560,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,4,0
17561,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,60,2,0
17562,Medium,Department Store,Direct Sales,UK,Sarah Bennett,2000,30,19,0
17564,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,90,7,0
17566,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,14,0
17567,Large,Online Retailer,Referral,UK,Mohammed Al-Rashid,10000,30,14,1
17569,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,3,0
17571,Medium,Online Retailer,Cold Outreach,UK,Oliver Walsh,2000,30,9,0
17572,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,750,30,9,0
17573,Small,Market Trader,Direct Sales,UK,Self-Serve,500,30,4,0
17574,Small,Market Trader,Referral,UK,Self-Serve,250,60,5,0
17576,Medium,Homeware Retail,Direct Sales,UK,Priya Kapoor,750,30,10,0
17578,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,5,0
17579,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,30,3,0
17580,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,5,0
17581,Large,Homeware Retail,Trade Show,UK,James Thornton,10000,60,17,1
17582,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,30,5,0
17584,Medium,Gift Shop,Direct Sales,UK,Emily Hartley,3000,60,15,0
17585,Medium,Homeware Retail,Direct Sales,UK,Mohammed Al-Rashid,3000,60,19,0
17588,Medium,Homeware Retail,Direct Sales,UK,Priya Kapoor,1250,30,6,0
17589,Medium,Market Trader,Trade Show,UK,Oliver Walsh,2500,60,8,0
17590,Medium,Gift Shop,Online Enquiry,UK,Emily Hartley,1000,30,6,0
17591,Medium,Homeware Retail,Direct Sales,UK,Mohammed Al-Rashid,3000,30,11,0
17593,Large,Market Trader,Trade Show,UK,James Thornton,10500,90,14,1
17594,Medium,Market Trader,Referral,UK,Priya Kapoor,2750,30,11,0
17595,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,8,0
17596,Medium,Homeware Retail,Direct Sales,UK,Emily Hartley,2500,60,1,0
17597,Medium,Homeware Retail,Direct Sales,UK,Mohammed Al-Rashid,1750,30,12,0
17600,Small,Florist,Referral,UK,Self-Serve,500,30,4,0
17601,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,30,6,0
17602,Large,Florist,Trade Show,UK,Emily Hartley,10000,60,11,1
17603,Small,Department Store,Referral,UK,Self-Serve,250,60,9,0
17604,Small,Online Retailer,Trade Show,UK,Self-Serve,500,30,8,0
17608,Small,Gift Shop,Trade Show,UK,Self-Serve,250,30,7,0
17609,Medium,Homeware Retail,Trade Show,UK,Mohammed Al-Rashid,1250,30,14,0
17611,Large,Homeware Retail,Trade Show,UK,James Thornton,10000,90,12,1
17612,Medium,Gift Shop,Trade Show,UK,Priya Kapoor,750,30,7,0
17613,Large,Online Retailer,Cold Outreach,UK,Oliver Walsh,10000,60,24,1
17614,Small,Other,Online Enquiry,UK,Self-Serve,500,30,3,0
17615,Small,Online Retailer,Direct Sales,UK,Self-Serve,500,30,9,0
17616,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,4,0
17618,Medium,Gift Shop,Cold Outreach,UK,Priya Kapoor,2500,60,13,0
17619,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,11,0
17620,Small,Gift Shop,Online Enquiry,UK,Self-Serve,500,60,3,0
17621,Medium,Online Retailer,Referral,UK,Mohammed Al-Rashid,1750,60,10,0
17623,Small,Florist,Online Enquiry,UK,Self-Serve,500,30,8,0
17624,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,30,8,0
17625,Medium,Gift Shop,Trade Show,UK,Oliver Walsh,1250,60,8,0
17628,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,60,3,0
17629,Medium,Online Retailer,Direct Sales,UK,James Thornton,1750,30,9,0
17630,Small,Homeware Retail,Referral,UK,Self-Serve,500,30,9,0
17631,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,60,4,0
17633,Medium,Market Trader,Online Enquiry,UK,Mohammed Al-Rashid,1500,60,10,0
17634,Medium,Online Retailer,Trade Show,UK,Sarah Bennett,2500,30,8,0
17636,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,7,0
17637,Small,Gift Shop,Online Enquiry,UK,Self-Serve,250,90,5,0
17639,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,60,2,0
17640,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,2,0
17642,Small,Homeware Retail,Referral,UK,Self-Serve,750,30,1,0
17643,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,60,3,0
17644,Medium,Online Retailer,Trade Show,UK,Emily Hartley,2250,60,14,0
17646,Medium,Gift Shop,Trade Show,UK,Sarah Bennett,250,60,17,0
17647,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,7,0
17648,Medium,Gift Shop,Trade Show,UK,Priya Kapoor,2250,30,13,0
17649,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,30,5,0
17650,Small,Market Trader,Cold Outreach,UK,Self-Serve,750,30,7,0
17651,Large,Gift Shop,Trade Show,UK,Mohammed Al-Rashid,11750,90,20,1
17652,Large,Homeware Retail,Direct Sales,UK,Sarah Bennett,10000,90,32,1
17653,Medium,Gift Shop,Direct Sales,UK,James Thornton,2000,60,10,0
17654,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,60,9,0
17655,Medium,Online Retailer,Online Enquiry,UK,Oliver Walsh,1750,30,14,0
17656,Medium,Gift Shop,Direct Sales,UK,Emily Hartley,1500,60,14,0
17658,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,60,1,0
17659,Medium,Department Store,Online Enquiry,UK,James Thornton,3500,60,15,0
17660,Small,Other,Cold Outreach,UK,Self-Serve,250,30,5,0
17663,Medium,Gift Shop,Trade Show,UK,Mohammed Al-Rashid,250,60,8,0
17664,Small,Florist,Trade Show,UK,Self-Serve,250,30,1,0
17666,Small,Florist,Cold Outreach,UK,Self-Serve,250,30,5,0
17667,Medium,Florist,Direct Sales,UK,Oliver Walsh,2000,60,10,0
17668,Small,Online Retailer,Online Enquiry,UK,Self-Serve,500,90,1,0
17669,Medium,Online Retailer,Direct Sales,UK,Mohammed Al-Rashid,3000,30,3,0
17670,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,30,6,0
17671,Medium,Department Store,Online Enquiry,UK,James Thornton,1750,60,14,0
17672,Medium,Online Retailer,Online Enquiry,UK,Priya Kapoor,250,60,11,0
17673,Medium,Online Retailer,Trade Show,UK,Oliver Walsh,2000,60,16,0
17674,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,500,60,5,0
17675,Large,Department Store,Online Enquiry,UK,Mohammed Al-Rashid,11750,60,18,1
17676,Medium,Market Trader,Online Enquiry,UK,Sarah Bennett,1250,30,5,0
17677,Large,Gift Shop,Trade Show,UK,James Thornton,10000,90,6,1
17678,Small,Market Trader,Online Enquiry,UK,Self-Serve,250,30,11,0
17679,Medium,Online Retailer,Online Enquiry,UK,Oliver Walsh,250,60,16,0
17680,Small,Market Trader,Cold Outreach,UK,Self-Serve,250,30,1,0
17682,Medium,Homeware Retail,Online Enquiry,UK,Sarah Bennett,500,30,11,0
17684,Small,Homeware Retail,Direct Sales,UK,Self-Serve,500,60,5,0
17685,Medium,Florist,Online Enquiry,UK,Oliver Walsh,1500,30,9,0
17686,Large,Gift Shop,Direct Sales,UK,Emily Hartley,10000,90,15,1
17690,Large,Market Trader,Trade Show,UK,Priya Kapoor,10000,90,21,1
17691,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,7,0
17692,Small,Online Retailer,Online Enquiry,UK,Self-Serve,750,30,6,0
17693,Small,Homeware Retail,Referral,UK,Self-Serve,250,30,5,0
17694,Small,Online Retailer,Online Enquiry,UK,Self-Serve,250,60,5,0
17695,Small,Homeware Retail,Online Enquiry,UK,Self-Serve,250,30,8,0
17696,Medium,Gift Shop,Cold Outreach,UK,Priya Kapoor,2750,30,12,0
17697,Small,Gift Shop,Cold Outreach,UK,Self-Serve,500,30,5,0
17698,Small,Gift Shop,Cold Outreach,UK,Self-Serve,250,30,5,0
17700,Medium,Other,Cold Outreach,UK,Sarah Bennett,1500,60,12,0
17701,Small,Other,Trade Show,UK,Self-Serve,750,60,4,0
17702,Medium,Homeware Retail,Online Enquiry,UK,Priya Kapoor,1750,90,14,0
17703,Small,Department Store,Online Enquiry,UK,Self-Serve,250,30,2,0
17704,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,250,30,4,0
17705,Medium,Online Retailer,Direct Sales,UK,Mohammed Al-Rashid,250,30,13,0
17706,Large,Market Trader,Cold Outreach,UK,Sarah Bennett,10000,60,9,1
17707,Small,Other,Referral,UK,Self-Serve,500,30,1,0
17708,Small,Homeware Retail,Cold Outreach,UK,Self-Serve,500,60,5,0
17709,Small,Market Trader,Trade Show,UK,Self-Serve,250,60,1,0
17711,Small,Gift Shop,Direct Sales,UK,Self-Serve,250,60,1,0
17712,Small,Other,Cold Outreach,UK,Self-Serve,250,60,7,0
17714,Small,Gift Shop,Trade Show,UK,Self-Serve,250,60,4,0
17715,Small,Online Retailer,Cold Outreach,UK,Self-Serve,250,30,9,0
17716,Large,Online Retailer,Trade Show,UK,Emily Hartley,10000,90,8,1
17718,Small,Department Store,Referral,UK,Self-Serve,500,30,5,0
